"","CNO-Pohler-2002-01-18.png","CNO-Pohler-2002-01-20.png","CNO-Pohler-2002-01-23.png","CNO-Pohler-2002-01-27.png","LSEM-Haley-HFE1.png","LSEM-Haley-HFE2.png","LSEM-Haley-HFE3.png","LSEM-Haley-HFE4.png","LSEM-Haley-HFE5.png","NSU-AllenPlantation-142.png","NSU-Belcher-404.png","NSU-Gahagan-955.png","NSU-Gahagan-956.png","NSU-SmithportLanding-152.png","NSU-SmithportLanding-157.png","NSU-SmithportLanding-95.png","NSU-SmithportLanding-96.png","TARL-41BW3-6-1-7-FS7.png","TARL-41BW4-341-427.png","TARL-41BW4-341-464.png","TARL-41BW4-6-2-132.png","TARL-41BW4-6-2-67.png","TARL-41BW4-6-2-78.png","TARL-41CE19-2015-1.png","TARL-41RR3-2.png","UArk-Burrows-55-19-2.png","UArk-Crenshaw-55-1-10.png","UArk-Crenshaw-55-1-4.png","UArk-Crenshaw-55-1-43.png","UArk_BattleMound-55-15-9.png"
"NSU-Belcher-404.png",23.1916046142578,5.6415491104126,17.8644180297852,11.4614887237549,25.3710327148438,32.0851821899414,33.9552612304688,21.3100509643555,35.6132965087891,17.2888889312744,0,4.26783752441406,21.2876758575439,4.46686601638794,11.9510040283203,15.8880262374878,9.84341716766357,6.21059703826904,5.00607919692993,15.0100898742676,23.7664947509766,15.1882667541504,17.9944114685059,16.7998752593994,10.3156623840332,3.50330877304077,13.2970247268677,18.6951217651367,14.1678371429443,19.6471195220947
"NSU-Gahagan-955.png",25.8543853759766,4.9783616065979,20.5476169586182,13.8354864120483,28.0490798950195,34.7695083618164,36.6381149291992,24.0500030517578,38.2792205810547,19.6691036224365,4.26783752441406,0,18.9337921142578,6.54943513870239,14.4753999710083,18.2018203735352,11.8345203399658,7.45688104629517,7.40442132949829,17.674280166626,26.4669971466064,13.5267028808594,20.5799388885498,19.4725303649902,9.71823787689209,5.9530143737793,16.1299457550049,21.5008792877197,16.9323825836182,22.4075031280518
"NSU-Gahagan-956.png",43.6987991333008,22.3073692321777,38.4981117248535,30.9520015716553,45.4233245849609,52.4109802246094,54.1355209350586,41.7222366333008,55.8969802856445,36.0082778930664,21.2876758575439,18.9337921142578,0,22.8087120056152,31.5884475708008,34.3302230834961,27.8017768859863,24.3510837554932,21.3279876708984,34.4418487548828,43.7314300537109,12.4358377456665,34.520149230957,37.2408828735352,20.9822769165039,23.7328052520752,33.8609199523926,39.2838516235352,34.6129951477051,40.1756935119629
"NSU-SmithportLanding-152.png",21.9193592071533,5.50866365432739,16.7945251464844,9.53232765197754,23.981409072876,30.8554553985596,32.6656188964844,20.1147308349609,34.3705406188965,15.0371122360229,4.46686601638794,6.54943513870239,22.8087120056152,0,10.0523481369019,13.6658802032471,7.59863138198853,6.81539678573608,8.22824287414551,13.4385461807251,22.3533153533936,15.4486856460571,15.1543226242065,15.8118600845337,10.3934497833252,5.17894411087036,12.3196668624878,17.8255405426025,12.976752281189,18.585901260376
"NSU-SmithportLanding-157.png",12.6172618865967,10.9000616073608,8.13365745544434,4.65229177474976,14.3816509246826,21.431432723999,23.223108291626,10.6485557556152,24.9564895629883,7.22326898574829,11.9510040283203,14.4753999710083,31.5884475708008,10.0523481369019,0,8.12353992462158,7.87387943267822,9.27889251708984,11.9064445495605,4.20015001296997,12.8789548873901,22.3451824188232,7.90372467041016,8.19016265869141,14.0738143920898,10.8074159622192,3.26947855949402,9.02193927764893,3.84531497955322,9.4109411239624
"NSU-SmithportLanding-95.png",11.1416969299316,15.2080173492432,10.8206949234009,9.69355201721191,12.008581161499,18.8338947296143,20.6506977081299,10.3164892196655,22.3336486816406,3.09005999565125,15.8880262374878,18.2018203735352,34.3302230834961,13.6658802032471,8.12353992462158,0,9.7208080291748,15.0049705505371,15.7717809677124,8.09471988677979,11.3720045089722,24.935173034668,7.23738384246826,11.7669458389282,18.8237190246582,15.2974739074707,8.79553031921387,10.1229820251465,9.57918167114258,9.8842306137085
"NSU-SmithportLanding-96.png",17.5183944702148,7.948570728302,13.9412689208984,7.04022789001465,19.1399059295654,26.1259269714355,27.74733543396,15.6236095428467,29.6018772125244,9.66753768920898,9.84341716766357,11.8345203399658,27.8017768859863,7.59863138198853,7.87387943267822,9.7208080291748,0,8.03320789337158,10.0146226882935,9.16830539703369,17.3683490753174,17.713508605957,10.787127494812,14.2651615142822,10.6845541000366,9.94111633300781,10.061559677124,14.7195167541504,10.7698221206665,14.8246030807495
"TARL-41BW3-6-1-7-FS7.png",20.3399181365967,4.21836423873901,15.8539657592773,7.61527442932129,21.9536380767822,29.0275821685791,30.7508563995361,18.1624126434326,32.5595169067383,14.2764091491699,6.21059703826904,7.45688104629517,24.3510837554932,6.81539678573608,9.27889251708984,15.0049705505371,8.03320789337158,0,6.25594329833984,11.0437602996826,20.2752895355225,15.9181528091431,15.1980419158936,15.4425525665283,7.01963329315186,6.44854021072388,10.7008447647095,16.6570320129395,11.1083498001099,17.0765380859375
"TARL-41BW4-341-427.png",23.0770854949951,6.98738718032837,17.9966888427734,11.7824382781982,25.0034847259521,31.780330657959,33.6277313232422,20.9548721313477,35.3054847717285,17.1318473815918,5.00607919692993,7.40442132949829,21.3279876708984,8.22824287414551,11.9064445495605,15.7717809677124,10.0146226882935,6.25594329833984,0,14.4764575958252,23.3482475280762,14.3428363800049,17.6030807495117,17.2179489135742,9.92396545410156,6.84562110900879,12.9996500015259,18.5498485565186,13.9142627716064,19.3973064422607
"TARL-41BW4-341-464.png",10.609546661377,13.8662014007568,8.0570707321167,5.15320014953613,11.7360372543335,18.6990203857422,20.318380355835,8.16998291015625,22.2119083404541,6.27858877182007,15.0100898742676,17.674280166626,34.4418487548828,13.4385461807251,4.20015001296997,8.09471988677979,9.16830539703369,11.0437602996826,14.4764575958252,0,9.74313545227051,24.9721584320068,5.96027660369873,9.11824512481689,15.7259531021118,13.4121837615967,3.98660326004028,8.21374225616455,4.69779062271118,7.90627861022949
"TARL-41BW4-6-2-132.png",4.88009119033813,22.7371845245361,7.48201847076416,13.7902851104736,5.54609632492065,9.31563472747803,10.75599193573,3.12258672714233,12.7473735809326,9.92789745330811,23.7664947509766,26.4669971466064,43.7314300537109,22.3533153533936,12.8789548873901,11.3720045089722,17.3683490753174,20.2752895355225,23.3482475280762,9.74313545227051,0,34.3838958740234,10.5092267990112,9.51652812957764,25.1673412322998,21.750150680542,10.8473529815674,7.04339170455933,10.1794853210449,5.39077615737915
"TARL-41BW4-6-2-67.png",34.7085342407227,14.0092344284058,29.8910160064697,21.3511009216309,36.2779426574707,43.4286804199219,45.0349807739258,32.5761184692383,46.9421882629395,26.6383514404297,15.1882667541504,13.5267028808594,12.4358377456665,15.4486856460571,22.3451824188232,24.935173034668,17.713508605957,15.9181528091431,14.3428363800049,24.9721584320068,34.3838958740234,0,24.9109573364258,29.1768550872803,11.391749382019,17.9982891082764,24.9742832183838,30.760368347168,25.7302684783936,31.32666015625
"TARL-41BW4-6-2-78.png",13.348048210144,17.2150821685791,12.2905502319336,9.55745410919189,12.6729497909546,19.7285461425781,20.9664821624756,10.8186378479004,23.1043930053711,6.19842290878296,17.9944114685059,20.5799388885498,34.520149230957,15.1543226242065,7.90372467041016,7.23738384246826,10.787127494812,15.1980419158936,17.6030807495117,5.96027660369873,10.5092267990112,24.9109573364258,0,13.5288391113281,16.3476123809814,17.5614700317383,9.08180713653564,11.8582181930542,9.71505641937256,11.184422492981
"TARL-41CE19-2015-1.png",7.31612539291382,16.8415088653564,2.07480788230896,10.608983039856,11.4464797973633,16.1384716033936,18.3052349090576,6.55761528015137,19.5667362213135,11.008770942688,16.7998752593994,19.4725303649902,37.2408828735352,15.8118600845337,8.19016265869141,11.7669458389282,14.2651615142822,15.4425525665283,17.2179489135742,9.11824512481689,9.51652812957764,29.1768550872803,13.5288391113281,0,21.4547481536865,14.5719347000122,6.49263477325439,4.04707527160645,5.51777029037476,4.74792289733887
"TARL-41RR3-2.png",25.990686416626,7.81368827819824,21.7481594085693,12.5660581588745,27.183126449585,34.3464164733887,35.8009033203125,23.6952285766602,37.8289108276367,18.0294704437256,10.3156623840332,9.71823787689209,20.9822769165039,10.3934497833252,14.0738143920898,18.8237190246582,10.6845541000366,7.01963329315186,9.92396545410156,15.7259531021118,25.1673412322998,11.391749382019,16.3476123809814,21.4547481536865,0,12.0326328277588,16.730598449707,22.5496807098389,17.2032814025879,22.8205451965332
"UArk-Burrows-55-19-2.png",20.8446941375732,6.73589944839478,15.5851516723633,10.2018404006958,23.2713088989258,29.7117748260498,31.7192840576172,19.0580501556396,33.2192153930664,16.046049118042,3.50330877304077,5.9530143737793,23.7328052520752,5.17894411087036,10.8074159622192,15.2974739074707,9.94111633300781,6.44854021072388,6.84562110900879,13.4121837615967,21.750150680542,17.9982891082764,17.5614700317383,14.5719347000122,12.0326328277588,0,11.1225938796997,16.1993141174316,12.1708250045776,17.3355312347412
"UArk-Crenshaw-55-1-10.png",10.1991052627563,12.9160404205322,6.01465559005737,6.00107717514038,12.4054231643677,18.9344158172607,20.8539409637451,8.09518814086914,22.466947555542,8.1122932434082,13.2970247268677,16.1299457550049,33.8609199523926,12.3196668624878,3.26947855949402,8.79553031921387,10.061559677124,10.7008447647095,12.9996500015259,3.98660326004028,10.8473529815674,24.9742832183838,9.08180713653564,6.49263477325439,16.730598449707,11.1225938796997,0,6.41092109680176,1.98329663276672,6.85003471374512
"UArk-Crenshaw-55-1-4.png",5.11007881164551,18.5935039520264,2.55947327613831,11.3536376953125,7.95765590667725,13.5941944122314,15.70920753479,4.10805511474609,17.076057434082,8.9886302947998,18.6951217651367,21.5008792877197,39.2838516235352,17.8255405426025,9.02193927764893,10.1229820251465,14.7195167541504,16.6570320129395,18.5498485565186,8.21374225616455,7.04339170455933,30.760368347168,11.8582181930542,4.04707527160645,22.5496807098389,16.1993141174316,6.41092109680176,0,5.62082481384277,1.77472138404846
"UArk-Crenshaw-55-1-43.png",9.52903747558594,13.70436668396,5.1063814163208,6.73107051849365,11.4025440216064,18.2589225769043,20.1530361175537,7.51633501052856,21.7905044555664,8.47324371337891,14.1678371429443,16.9323825836182,34.6129951477051,12.976752281189,3.84531497955322,9.57918167114258,10.7698221206665,11.1083498001099,13.9142627716064,4.69779062271118,10.1794853210449,25.7302684783936,9.71505641937256,5.51777029037476,17.2032814025879,12.1708250045776,1.98329663276672,5.62082481384277,0,6.10356330871582
"UArk_BattleMound-55-15-9.png",4.10012197494507,19.18430519104,2.90599250793457,11.4321994781494,7.29520273208618,12.509744644165,14.5251884460449,2.45109987258911,16.0339641571045,8.59221076965332,19.6471195220947,22.4075031280518,40.1756935119629,18.585901260376,9.4109411239624,9.8842306137085,14.8246030807495,17.0765380859375,19.3973064422607,7.90627861022949,5.39077615737915,31.32666015625,11.184422492981,4.74792289733887,22.8205451965332,17.3355312347412,6.85003471374512,1.77472138404846,6.10356330871582,0
