Name,Position X,Position Y,Position Z
Point01,24.970726,2.465686,217.538517
Point02,26.275772,2.615988,216.075311
Point03,26.521109,2.646915,213.952077
Point04,26.754892,2.676533,211.826322
Point05,26.998259,2.707238,209.701635
Point06,27.180528,2.731014,207.570875
Point07,27.533739,2.778821,202.243587
Point08,27.974577,2.836565,196.924676
Point09,28.303646,2.881631,191.596266
Point10,28.916964,2.958938,186.293266
Point11,29.397468,3.021182,180.977161
Point12,29.764819,3.070576,175.662504
Point13,30.823909,3.198359,170.456793
Point14,31.18247,3.246767,165.133676
Point15,31.846036,3.329756,159.846151
Point16,47.817873,5.161541,147.266313
Point17,61.709852,6.760513,132.365265
Point18,72.354696,7.994388,114.961781
Point19,78.396523,8.708621,95.461296
Point20,80.384143,8.963767,75.08279
Point21,77.259033,8.638161,54.843154
Point22,69.43333,7.776853,35.952212
Point23,58.847849,6.600181,18.43869
Point24,46.291677,5.197631,2.382632
Point25,35.017948,3.921264,-0.223385
Point26,23.406168,2.603873,-1.003832
Point27,11.758836,1.281471,-1.110967
Point28,0.132619,-0.037973,-1.605351
Point29,-11.813536,-1.394623,-1.492673
Point30,-23.738388,-2.748931,-1.326812
Point31,-35.667327,-4.104403,-0.677045
Point32,-47.070646,-5.403755,2.438984
Point33,-59.979683,-6.892773,18.488716
Point34,-69.943851,-8.050342,36.573522
Point35,-76.207584,-8.789997,56.228851
Point36,-77.621912,-8.980319,76.796777
Point37,-74.728892,-8.681342,97.226915
Point38,-66.032949,-7.720936,115.922214
Point39,-53.62598,-6.335969,132.422163
Point40,-38.747668,-4.667037,146.608762
Point41,-23.238564,-2.925306,159.983679
Point42,-22.806534,-2.883706,165.143075
Point43,-22.495607,-2.8559,170.332653
Point44,-22.514787,-2.865562,175.511013
Point45,-22.637784,-2.887035,180.705
Point46,-22.622587,-2.892822,185.903807
Point47,-22.395173,-2.874496,191.09066
Point48,-22.158452,-2.85512,196.282779
Point49,-22.049699,-2.85028,201.478715
Point50,-21.918531,-2.842897,206.676144
Point51,-21.880671,-2.841965,209.005394
Point52,-21.874697,-2.844653,211.334905
Point53,-21.80645,-2.840267,213.66208
Point54,-20.914941,-2.742062,215.756102
Point55,-18.882873,-2.512737,216.736144
