Name,Position X,Position Y,Position Z
Point01,-28.963091,-6.026705,207.871953
Point02,-31.041027,-6.737377,207.219588
Point03,-31.89223,-7.0624,205.023922
Point04,-31.973681,-7.132796,202.578842
Point05,-32.126485,-7.22713,200.137836
Point06,-32.268355,-7.3178,197.695902
Point07,-33.18572,-7.854477,184.72813
Point08,-34.039142,-8.369751,171.753888
Point09,-34.667283,-8.809428,158.767888
Point10,-35.481068,-9.311329,145.795666
Point11,-36.699804,-9.948904,132.856864
Point12,-37.894162,-10.578325,119.915312
Point13,-38.782808,-11.105249,106.952614
Point14,-39.814525,-11.680226,93.994899
Point15,-41.343831,-12.420173,81.177353
Point16,-47.649767,-14.668136,74.005745
Point17,-53.449477,-16.754606,66.331064
Point18,-57.912382,-18.408045,57.701413
Point19,-61.077239,-19.635406,48.463187
Point20,-61.928795,-20.093627,38.698291
Point21,-60.422783,-19.75801,28.964313
Point22,-57.077771,-18.794339,19.756498
Point23,-52.436372,-17.383122,11.192957
Point24,-47.039871,-15.709282,3.115095
Point25,-35.885161,-12.035514,-1.416037
Point26,-24.062808,-8.104927,-4.117724
Point27,-12.015169,-4.06669,-5.008233
Point28,0.039406,-0.013891,-5.203194
Point29,11.80115,3.937012,-5.589366
Point30,23.567087,7.908514,-4.884191
Point31,35.146245,11.845518,-2.566422
Point32,45.786855,15.514797,2.486323
Point33,50.093873,17.128322,11.829223
Point34,53.637461,18.491538,21.54614
Point35,56.114179,19.50227,31.63309
Point36,56.539197,19.827709,42.00904
Point37,55.150138,19.541764,52.329929
Point38,51.775073,18.577795,62.095957
Point39,46.014387,16.788818,70.595097
Point40,39.248581,14.646514,78.234495
Point41,31.385624,12.111876,84.556861
Point42,28.715596,11.436809,97.261476
Point43,26.83709,11.031886,110.182556
Point44,24.928988,10.616939,123.099944
Point45,22.516126,10.030507,135.924073
Point46,19.717155,9.312655,148.66296
Point47,17.052527,8.640591,161.435055
Point48,14.941208,8.156668,174.318527
Point49,13.028703,7.739988,187.221597
Point50,11.530995,7.464032,200.19002
Point51,11.262868,7.413308,202.436549
Point52,10.904384,7.331942,204.669558
Point53,10.529341,7.244922,206.89792
Point54,9.358277,6.883416,208.748897
Point55,7.426424,6.249497,209.666213
