Name,Position X,Position Y,Position Z
Point01,-12.676815,-17.331294,154.352419
Point02,-13.55029,-18.804167,153.155206
Point03,-13.803528,-19.272265,151.02925
Point04,-13.957857,-19.577792,148.856432
Point05,-14.057675,-19.793452,146.669595
Point06,-14.12825,-19.960852,144.477415
Point07,-14.261444,-20.292544,139.657532
Point08,-14.295687,-20.46075,134.82746
Point09,-14.327045,-20.624189,129.997106
Point10,-14.388726,-20.837748,125.168964
Point11,-14.524427,-21.173564,120.350117
Point12,-14.644747,-21.483998,115.528343
Point13,-14.714386,-21.710669,110.702621
Point14,-15.025221,-22.33517,105.930777
Point15,-15.581544,-23.363104,101.277781
Point16,-20.67059,-31.993834,92.16061
Point17,-24.517876,-38.61749,80.986539
Point18,-27.66026,-44.094532,68.959767
Point19,-29.894844,-48.086571,56.196198
Point20,-30.502164,-49.403114,42.699921
Point21,-29.618362,-48.25155,29.244551
Point22,-26.494899,-43.365354,17.043254
Point23,-21.62614,-35.538697,7.125896
Point24,-15.499898,-25.559026,0.344592
Point25,-11.63975,-19.207361,-1.180051
Point26,-7.728462,-12.75567,-2.037485
Point27,-3.803037,-6.271655,-2.508018
Point28,0.124531,0.224405,-2.610545
Point29,3.679141,6.108405,-2.495546
Point30,7.222097,11.982041,-1.994314
Point31,10.744913,17.829792,-1.17104
Point32,14.22396,23.615515,0.102068
Point33,20.221677,33.697855,6.97428
Point34,24.819946,41.538605,17.045931
Point35,27.814158,46.773822,29.217187
Point36,28.887151,48.857753,42.579254
Point37,28.133636,47.924208,56.140717
Point38,26.299608,45.194888,69.356034
Point39,23.332897,40.5732,81.7805
Point40,18.929387,33.53561,92.5326
Point41,13.568951,24.874394,101.538612
Point42,12.887715,23.856361,106.263474
Point43,12.345358,23.069715,111.057673
Point44,11.961764,22.54699,115.905393
Point45,11.497367,21.890035,120.730017
Point46,11.10777,21.357328,125.575599
Point47,10.590349,20.612222,130.382059
Point48,10.193903,20.068133,135.225445
Point49,10.010275,19.877082,140.108643
Point50,9.69876,19.473993,144.972714
Point51,9.477023,19.158971,147.218101
Point52,9.182086,18.722187,149.43545
Point53,8.922544,18.344307,151.667631
Point54,8.621264,17.896825,153.876146
Point55,7.69725,16.396514,155.111657
