Name,Position X,Position Y,Position Z
Point01,-18.706083,13.735349,209.775128
Point02,-19.673694,14.760071,208.617796
Point03,-20.07111,15.214948,206.795237
Point04,-20.244248,15.441134,204.89127
Point05,-20.378004,15.627007,202.979204
Point06,-20.529303,15.83085,201.070269
Point07,-21.256253,16.930912,187.118193
Point08,-21.754866,17.796682,173.141187
Point09,-22.276928,18.686587,159.163807
Point10,-23.073557,19.858143,145.219362
Point11,-23.841611,21.000386,131.271588
Point12,-25.031025,22.574303,117.396528
Point13,-26.285396,24.214708,103.534963
Point14,-27.599064,25.915809,89.685765
Point15,-28.105171,26.788609,75.735695
Point16,-33.559024,32.553626,69.637921
Point17,-38.711954,38.023638,62.961953
Point18,-42.917697,42.550033,55.062432
Point19,-45.591829,45.533204,45.873359
Point20,-46.828361,47.053679,36.036227
Point21,-45.944877,46.39587,26.085812
Point22,-43.146782,43.75033,16.845119
Point23,-38.837433,39.519158,8.824785
Point24,-33.498198,34.192819,2.214325
Point25,-25.549502,26.143638,-2.885025
Point26,-17.198272,17.637413,-6.284569
Point27,-8.620933,8.859234,-8.126097
Point28,0.015797,-0.006125,-8.934466
Point29,8.705637,-8.969851,-8.010383
Point30,17.221538,-17.795154,-5.480529
Point31,25.637861,-26.531701,-2.408151
Point32,33.641502,-34.885887,2.33702
Point33,38.443841,-40.007945,9.517969
Point34,42.023496,-43.907063,18.085616
Point35,44.053603,-46.237396,27.661263
Point36,44.340177,-46.784796,37.667722
Point37,42.488914,-45.126588,47.431364
Point38,39.2857,-42.058748,56.454144
Point39,34.750519,-37.589784,64.258626
Point40,29.45952,-32.316814,71.017328
Point41,23.631582,-26.465183,76.736384
Point42,22.724706,-25.884096,90.680066
Point43,21.137889,-24.602164,104.572274
Point44,19.353543,-23.115861,118.41902
Point45,17.201812,-21.249115,132.168162
Point46,15.562638,-19.912863,146.042392
Point47,14.074313,-18.732781,159.955108
Point48,12.810242,-17.784362,173.905222
Point49,11.480695,-16.768102,187.83638
Point50,9.64258,-15.226121,201.668913
Point51,9.355291,-14.991328,204.077032
Point52,9.087048,-14.776232,206.489114
Point53,8.791094,-14.532475,208.895228
Point54,8.413929,-14.204448,211.27294
Point55,7.166099,-12.958037,212.75469
