Name,Position X,Position Y,Position Z
Point01,33.348346,45.036485,414.690092
Point02,31.627632,44.885794,415.762071
Point03,29.374644,44.689635,415.689071
Point04,27.12081,44.493378,415.649057
Point05,24.866885,44.297052,415.685924
Point06,22.617285,44.101041,415.803892
Point07,16.702403,43.585963,415.732474
Point08,10.785148,43.070553,415.82174
Point09,4.869434,42.555221,415.984557
Point10,-1.047871,42.039806,416.076146
Point11,-6.965427,41.524388,416.142236
Point12,-12.883026,41.009063,416.08428
Point13,-18.783693,40.494882,416.45227
Point14,-24.617762,39.986017,417.444121
Point15,-30.397248,39.482149,418.121778
Point16,-38.687689,38.752503,427.937798
Point17,-48.369116,37.901936,437.46793
Point18,-60.034015,36.880746,444.268943
Point19,-73.326044,35.721055,446.939421
Point20,-86.868715,34.541716,446.80208
Point21,-100.211739,33.381601,444.300513
Point22,-113.322759,32.242461,440.806857
Point23,-125.334839,31.201214,434.501087
Point24,-134.948249,30.371328,425.028782
Point25,-137.958726,30.115594,416.720112
Point26,-139.577875,29.981543,407.75466
Point27,-140.84882,29.877864,398.730379
Point28,-141.353334,29.840984,389.640917
Point29,-141.332041,29.848168,382.777434
Point30,-140.950083,29.88676,375.918276
Point31,-140.150753,29.961672,369.096725
Point32,-137.941507,30.159035,362.713019
Point33,-129.19392,30.929348,351.798737
Point34,-117.199305,31.979887,344.181704
Point35,-104.077925,33.1269,338.698713
Point36,-90.397278,34.321316,334.894643
Point37,-76.229291,35.555882,334.042942
Point38,-62.301281,36.766847,336.669895
Point39,-49.69589,37.859573,343.225579
Point40,-39.30001,38.757496,352.838885
Point41,-32.121533,39.374492,363.378106
Point42,-26.142124,39.894229,364.686142
Point43,-20.163481,40.413799,366.124375
Point44,-14.10342,40.940782,367.14738
Point45,-8.017969,41.470094,368.017442
Point46,-1.900792,42.002373,368.6267
Point47,4.219575,42.53498,369.170291
Point48,10.35941,43.069468,369.474757
Point49,16.498118,43.603832,369.812476
Point50,22.623233,44.137195,369.914971
Point51,25.242228,44.365148,370.093792
Point52,27.87972,44.594684,370.306384
Point53,30.506811,44.823233,370.625724
Point54,33.098869,45.048576,371.143443
Point55,34.48539,45.167832,373.071137
