Name,Position X,Position Y,Position Z
Point01,28.503388,-3.973925,206.091333
Point02,30.442201,-4.382612,204.976091
Point03,31.422207,-4.603709,202.847195
Point04,32.018286,-4.747333,200.566816
Point05,32.413759,-4.85017,198.24012
Point06,32.694433,-4.929585,195.89572
Point07,33.776805,-5.278708,182.233633
Point08,34.410551,-5.53595,168.540116
Point09,35.388233,-5.863625,154.871394
Point10,35.759328,-6.066436,141.228239
Point11,36.994109,-6.446795,127.574522
Point12,38.414493,-6.865149,113.935644
Point13,39.37447,-7.18919,100.266573
Point14,40.83355,-7.615415,86.63629
Point15,42.429264,-8.068912,73.092217
Point16,49.644921,-9.603178,67.512249
Point17,56.28208,-11.025311,61.207592
Point18,61.607046,-12.188902,53.711155
Point19,65.447659,-13.055623,45.341702
Point20,67.94679,-13.651663,36.440271
Point21,67.286178,-13.600538,27.320686
Point22,63.523492,-12.905481,18.911766
Point23,57.860429,-11.809175,11.667503
Point24,50.997239,-10.454859,5.656107
Point25,38.684967,-7.963844,1.49351
Point26,25.766888,-5.323089,0.055203
Point27,12.782927,-2.659568,-0.388079
Point28,-0.214597,0.013617,-0.090045
Point29,-8.458132,1.708809,0.07244
Point30,-16.703038,3.401443,-0.071185
Point31,-24.91417,5.0951,0.643536
Point32,-32.969249,6.765262,2.28161
Point33,-41.711674,8.618622,8.444842
Point34,-49.400402,10.267998,15.955828
Point35,-56.771036,11.854929,23.780569
Point36,-61.011208,12.817778,33.663103
Point37,-61.252793,12.967905,44.495465
Point38,-58.666117,12.534108,55.021658
Point39,-52.796552,11.411658,64.021097
Point40,-45.361521,9.956507,71.827588
Point41,-37.127161,8.32804,78.654494
Point42,-34.800639,7.97318,91.927951
Point43,-33.133883,7.755094,105.333094
Point44,-29.996358,7.232335,118.469324
Point45,-26.5337,6.641979,131.519676
Point46,-24.611324,6.370971,144.881342
Point47,-21.418271,5.836553,157.990483
Point48,-19.219748,5.508559,171.325253
Point49,-17.436094,5.266292,184.712741
Point50,-15.074259,4.904465,198.017234
Point51,-14.68818,4.844364,200.089241
Point52,-14.269689,4.777544,202.154658
Point53,-13.775485,4.695006,204.20267
Point54,-13.187865,4.59303,206.224233
Point55,-11.928736,4.348575,207.759276
