Name,Position X,Position Y,Position Z
Point01,6.041749,-11.545432,107.418373
Point02,6.662568,-12.866102,106.091115
Point03,6.758937,-13.093051,103.947004
Point04,6.783241,-13.168598,101.78863
Point05,6.770702,-13.16668,99.628743
Point06,6.745135,-13.13736,97.469089
Point07,6.805563,-13.315552,92.95503
Point08,6.94803,-13.666153,88.451828
Point09,7.047777,-13.926991,83.941747
Point10,7.066771,-14.01809,79.423352
Point11,7.148316,-14.240675,74.91086
Point12,7.248392,-14.502191,70.40188
Point13,7.395636,-14.862814,65.900979
Point14,7.804499,-15.772514,61.500281
Point15,8.653829,-17.604131,57.490793
Point16,10.838619,-22.253311,52.690039
Point17,12.787897,-26.413286,47.350288
Point18,14.376777,-29.82216,41.405449
Point19,15.56709,-32.398363,34.969881
Point20,15.879476,-33.134313,27.994308
Point21,15.527285,-32.47279,21.001301
Point22,14.483314,-30.352324,14.366864
Point23,12.853123,-26.990889,8.44738
Point24,10.399688,-21.877487,4.347585
Point25,7.976035,-16.809504,1.768458
Point26,5.360966,-11.326679,0.273657
Point27,2.681574,-5.698213,-0.305659
Point28,-0.00867,-0.042174,-0.465421
Point29,-2.516142,5.234093,-0.2177
Point30,-5.010887,10.487677,0.391022
Point31,-7.470425,15.672834,1.495555
Point32,-9.812585,20.621471,3.513503
Point33,-12.322112,25.946845,7.717165
Point34,-14.071974,29.694533,13.68431
Point35,-14.995678,31.715326,20.587627
Point36,-15.214372,32.25729,27.833338
Point37,-14.912291,31.703984,35.076394
Point38,-13.968132,29.797007,42.026519
Point39,-12.366631,26.499572,48.269628
Point40,-10.234525,22.076238,53.63069
Point41,-7.80687,17.022891,58.246116
Point42,-7.105294,15.592589,62.237028
Point43,-6.800258,14.999564,66.520591
Point44,-6.606638,14.641245,70.83856
Point45,-6.458294,14.378237,75.164367
Point46,-6.366937,14.235167,79.49808
Point47,-6.286608,14.1153,83.832806
Point48,-6.208261,13.999598,88.167159
Point49,-6.108685,13.839233,92.499933
Point50,-6.126316,13.925361,96.832436
Point51,-6.102286,13.89985,99.042952
Point52,-6.08839,13.895655,101.253796
Point53,-6.137937,14.024831,103.459859
Point54,-6.052584,13.870197,105.656767
Point55,-5.351555,12.409422,106.854332
