Name,Position X,Position Y,Position Z
Point01,27.361778,0.52983,144.788624
Point02,28.240031,0.553807,143.125743
Point03,28.229054,0.555823,141.026307
Point04,28.230767,0.558159,138.926752
Point05,28.250943,0.560961,136.827298
Point06,28.242839,0.563049,134.727785
Point07,28.283905,0.569262,129.986682
Point08,28.385164,0.576994,125.246136
Point09,28.585864,0.587232,120.508536
Point10,28.770384,0.597062,115.770607
Point11,29.042465,0.609096,111.037239
Point12,29.359069,0.622248,106.309982
Point13,29.633825,0.634345,101.580922
Point14,29.727372,0.641882,96.840513
Point15,30.99712,0.678817,92.357499
Point16,37.479515,0.852863,82.767789
Point17,43.699616,1.020492,72.991976
Point18,48.879185,1.16251,62.626432
Point19,52.231194,1.259213,51.527461
Point20,53.544552,1.30491,40.028986
Point21,52.065673,1.280135,28.543808
Point22,47.417651,1.174411,17.955854
Point23,41.118734,1.026075,8.24281
Point24,32.625958,0.820345,0.392507
Point25,24.658975,0.621472,-1.586673
Point26,16.455104,0.415196,-2.259984
Point27,8.225792,0.207815,-2.509572
Point28,-0.00315,-0.000063,-2.296223
Point29,-7.192521,-0.181833,-1.968464
Point30,-14.383439,-0.363608,-1.672658
Point31,-21.558394,-0.545261,-1.118762
Point32,-28.628323,-0.725054,0.158238
Point33,-37.989572,-0.969801,7.96962
Point34,-45.090159,-1.159848,17.928397
Point35,-49.622452,-1.286579,29.251724
Point36,-50.142935,-1.313041,41.457619
Point37,-47.070003,-1.248383,53.254804
Point38,-42.192183,-1.137549,64.472641
Point39,-35.212902,-0.972381,74.493904
Point40,-28.086867,-0.803449,84.459338
Point41,-20.796772,-0.630082,94.15439
Point42,-20.464479,-0.6269,98.918904
Point43,-19.996135,-0.6203,103.696546
Point44,-19.18699,-0.60505,108.429443
Point45,-18.470642,-0.592159,113.177198
Point46,-17.823273,-0.581019,117.934798
Point47,-17.185438,-0.570121,122.693952
Point48,-16.515756,-0.558416,127.448972
Point49,-15.950373,-0.549356,132.217047
Point50,-15.527802,-0.543916,137.000194
Point51,-15.362494,-0.542021,139.084925
Point52,-15.24332,-0.541294,141.172755
Point53,-15.221336,-0.543022,143.263353
Point54,-15.301498,-0.547326,145.352226
Point55,-14.263662,-0.522867,146.935153
